times(ps)|lambda_restraints|lambda_electrostatics|lambda_sterics|(0.0, 0.0, 0.0)|(1.0, 0.0, 0.0)|(1.0, 0.1, 0.0)|(1.0, 0.2, 0.0)|(1.0, 0.3, 0.0)|(1.0, 0.4, 0.0)|(1.0, 0.5, 0.0)|(1.0, 0.6, 0.0)|(1.0, 0.7, 0.0)|(1.0, 0.8, 0.0)|(1.0, 0.9, 0.0)|(1.0, 1.0, 0.0)|(1.0, 1.0, 0.05)|(1.0, 1.0, 0.1)|(1.0, 1.0, 0.15)|(1.0, 1.0, 0.2)|(1.0, 1.0, 0.25)|(1.0, 1.0, 0.3)|(1.0, 1.0, 0.35)|(1.0, 1.0, 0.4)|(1.0, 1.0, 0.45)|(1.0, 1.0, 0.5)|(1.0, 1.0, 0.55)|(1.0, 1.0, 0.6)|(1.0, 1.0, 0.65)|(1.0, 1.0, 0.7)|(1.0, 1.0, 0.75)|(1.0, 1.0, 0.8)|(1.0, 1.0, 0.85)|(1.0, 1.0, 0.9)|(1.0, 1.0, 0.95)|(1.0, 1.0, 1.0)
3000.0|0.0|0.0|0.0|0.0|0.5646235942840576||||||||||||||||||||||||||||||
3000.4|0.0|0.0|0.0|0.0|1.4980841875076294||||||||||||||||||||||||||||||
3000.8|0.0|0.0|0.0|0.0|0.5648090243339539||||||||||||||||||||||||||||||
3001.2|0.0|0.0|0.0|0.0|0.2558530569076538||||||||||||||||||||||||||||||
3001.6|0.0|0.0|0.0|0.0|0.233573779463768||||||||||||||||||||||||||||||
3002.0|0.0|0.0|0.0|0.0|1.1570302248001099||||||||||||||||||||||||||||||
3002.4|0.0|0.0|0.0|0.0|0.5747054219245911||||||||||||||||||||||||||||||
3002.8|0.0|0.0|0.0|0.0|0.7677257657051086||||||||||||||||||||||||||||||
3003.2|0.0|0.0|0.0|0.0|0.7188493013381958||||||||||||||||||||||||||||||
3003.6|0.0|0.0|0.0|0.0|0.7390092611312866||||||||||||||||||||||||||||||
3004.0|0.0|0.0|0.0|0.0|0.9204056262969971||||||||||||||||||||||||||||||
3004.4|0.0|0.0|0.0|0.0|0.4251035153865814||||||||||||||||||||||||||||||
3004.8|0.0|0.0|0.0|0.0|0.21480216085910797||||||||||||||||||||||||||||||
3005.2|0.0|0.0|0.0|0.0|0.643710196018219||||||||||||||||||||||||||||||
3005.6|0.0|0.0|0.0|0.0|0.21334102749824524||||||||||||||||||||||||||||||
3006.0|0.0|0.0|0.0|0.0|1.8688337802886963||||||||||||||||||||||||||||||
3006.4|0.0|0.0|0.0|0.0|0.7036235928535461||||||||||||||||||||||||||||||
3006.8|0.0|0.0|0.0|0.0|0.6374973654747009||||||||||||||||||||||||||||||
3007.2|0.0|0.0|0.0|0.0|0.7357044219970703||||||||||||||||||||||||||||||
3007.6|0.0|0.0|0.0|0.0|0.9983819723129272||||||||||||||||||||||||||||||
3008.0|0.0|0.0|0.0|0.0|0.2926410138607025||||||||||||||||||||||||||||||
3008.4|0.0|0.0|0.0|0.0|0.8141632080078125||||||||||||||||||||||||||||||
3008.8|0.0|0.0|0.0|0.0|0.07808297127485275||||||||||||||||||||||||||||||
3009.2|0.0|0.0|0.0|0.0|0.38712629675865173||||||||||||||||||||||||||||||
3009.6|0.0|0.0|0.0|0.0|0.3973384201526642||||||||||||||||||||||||||||||
3010.0|0.0|0.0|0.0|0.0|0.25672563910484314||||||||||||||||||||||||||||||
3010.4|0.0|0.0|0.0|0.0|1.3110971450805664||||||||||||||||||||||||||||||
3010.8|0.0|0.0|0.0|0.0|0.5345897078514099||||||||||||||||||||||||||||||
3011.2|0.0|0.0|0.0|0.0|0.8056373000144958||||||||||||||||||||||||||||||
3011.6|0.0|0.0|0.0|0.0|0.46023133397102356||||||||||||||||||||||||||||||
3012.0|0.0|0.0|0.0|0.0|0.7212543487548828||||||||||||||||||||||||||||||
3012.4|0.0|0.0|0.0|0.0|0.6028815507888794||||||||||||||||||||||||||||||
3012.8|0.0|0.0|0.0|0.0|0.12896761298179626||||||||||||||||||||||||||||||
3013.2|0.0|0.0|0.0|0.0|2.7374730110168457||||||||||||||||||||||||||||||
3013.6|0.0|0.0|0.0|0.0|0.3657936155796051||||||||||||||||||||||||||||||
3014.0|0.0|0.0|0.0|0.0|0.7027901411056519||||||||||||||||||||||||||||||
3014.4|0.0|0.0|0.0|0.0|0.9343600273132324||||||||||||||||||||||||||||||
3014.8|0.0|0.0|0.0|0.0|2.0214483737945557||||||||||||||||||||||||||||||
3015.2|0.0|0.0|0.0|0.0|1.5820399522781372||||||||||||||||||||||||||||||
3015.6|0.0|0.0|0.0|0.0|0.10312756896018982||||||||||||||||||||||||||||||
3016.0|0.0|0.0|0.0|0.0|1.5882898569107056||||||||||||||||||||||||||||||
3016.4|0.0|0.0|0.0|0.0|0.038272708654403687||||||||||||||||||||||||||||||
3016.8|0.0|0.0|0.0|0.0|1.6774662733078003||||||||||||||||||||||||||||||
3017.2|0.0|0.0|0.0|0.0|0.38756895065307617||||||||||||||||||||||||||||||
3017.6|0.0|0.0|0.0|0.0|0.639493465423584||||||||||||||||||||||||||||||
3018.0|0.0|0.0|0.0|0.0|1.6393338441848755||||||||||||||||||||||||||||||
3018.4|0.0|0.0|0.0|0.0|0.6899988651275635||||||||||||||||||||||||||||||
3018.8|0.0|0.0|0.0|0.0|1.0062003135681152||||||||||||||||||||||||||||||
3019.2|0.0|0.0|0.0|0.0|0.44168582558631897||||||||||||||||||||||||||||||
3019.6|0.0|0.0|0.0|0.0|0.33059442043304443||||||||||||||||||||||||||||||
3020.0|0.0|0.0|0.0|0.0|0.8314473032951355||||||||||||||||||||||||||||||
3020.4|0.0|0.0|0.0|0.0|0.6372859477996826||||||||||||||||||||||||||||||
3020.8|0.0|0.0|0.0|0.0|0.2459000051021576||||||||||||||||||||||||||||||
3021.2|0.0|0.0|0.0|0.0|0.30126672983169556||||||||||||||||||||||||||||||
3021.6|0.0|0.0|0.0|0.0|0.1156366840004921||||||||||||||||||||||||||||||
3022.0|0.0|0.0|0.0|0.0|0.08669508248567581||||||||||||||||||||||||||||||
3022.4|0.0|0.0|0.0|0.0|0.30719414353370667||||||||||||||||||||||||||||||
3022.8|0.0|0.0|0.0|0.0|2.3222334384918213||||||||||||||||||||||||||||||
3023.2|0.0|0.0|0.0|0.0|0.5965724587440491||||||||||||||||||||||||||||||
3023.6|0.0|0.0|0.0|0.0|1.2794322967529297||||||||||||||||||||||||||||||
3024.0|0.0|0.0|0.0|0.0|0.785293459892273||||||||||||||||||||||||||||||
3024.4|0.0|0.0|0.0|0.0|0.3172317147254944||||||||||||||||||||||||||||||
3024.8|0.0|0.0|0.0|0.0|0.8502615690231323||||||||||||||||||||||||||||||
3025.2|0.0|0.0|0.0|0.0|0.6142004132270813||||||||||||||||||||||||||||||
3025.6|0.0|0.0|0.0|0.0|0.580357551574707||||||||||||||||||||||||||||||
3026.0|0.0|0.0|0.0|0.0|0.06284599751234055||||||||||||||||||||||||||||||
3026.4|0.0|0.0|0.0|0.0|2.3996987342834473||||||||||||||||||||||||||||||
3026.8|0.0|0.0|0.0|0.0|0.6876429915428162||||||||||||||||||||||||||||||
3027.2|0.0|0.0|0.0|0.0|0.7879769206047058||||||||||||||||||||||||||||||
3027.6|0.0|0.0|0.0|0.0|0.5149539113044739||||||||||||||||||||||||||||||
3028.0|0.0|0.0|0.0|0.0|1.4087576866149902||||||||||||||||||||||||||||||
3028.4|0.0|0.0|0.0|0.0|0.17097429931163788||||||||||||||||||||||||||||||
3028.8|0.0|0.0|0.0|0.0|0.2509603500366211||||||||||||||||||||||||||||||
3029.2|0.0|0.0|0.0|0.0|0.5383702516555786||||||||||||||||||||||||||||||
3029.6|0.0|0.0|0.0|0.0|1.656980276107788||||||||||||||||||||||||||||||
3030.0|0.0|0.0|0.0|0.0|2.5453763008117676||||||||||||||||||||||||||||||
3030.4|0.0|0.0|0.0|0.0|0.7136797904968262||||||||||||||||||||||||||||||
3030.8|0.0|0.0|0.0|0.0|0.6145981550216675||||||||||||||||||||||||||||||
3031.2|0.0|0.0|0.0|0.0|0.3153463304042816||||||||||||||||||||||||||||||
3031.6|0.0|0.0|0.0|0.0|0.4147670269012451||||||||||||||||||||||||||||||
3032.0|0.0|0.0|0.0|0.0|1.3409783840179443||||||||||||||||||||||||||||||
3032.4|0.0|0.0|0.0|0.0|0.37160056829452515||||||||||||||||||||||||||||||
3032.8|0.0|0.0|0.0|0.0|0.745487630367279||||||||||||||||||||||||||||||
3033.2|0.0|0.0|0.0|0.0|1.3382560014724731||||||||||||||||||||||||||||||
3033.6|0.0|0.0|0.0|0.0|0.46590331196784973||||||||||||||||||||||||||||||
3034.0|0.0|0.0|0.0|0.0|0.9742075204849243||||||||||||||||||||||||||||||
3034.4|0.0|0.0|0.0|0.0|2.3805365562438965||||||||||||||||||||||||||||||
3034.8|0.0|0.0|0.0|0.0|2.257453203201294||||||||||||||||||||||||||||||
3035.2|0.0|0.0|0.0|0.0|0.22242166101932526||||||||||||||||||||||||||||||
3035.6|0.0|0.0|0.0|0.0|0.5303504467010498||||||||||||||||||||||||||||||
3036.0|0.0|0.0|0.0|0.0|0.49830543994903564||||||||||||||||||||||||||||||
3036.4|0.0|0.0|0.0|0.0|0.9195525050163269||||||||||||||||||||||||||||||
3036.8|0.0|0.0|0.0|0.0|0.4070361256599426||||||||||||||||||||||||||||||
3037.2|0.0|0.0|0.0|0.0|0.7184556126594543||||||||||||||||||||||||||||||
3037.6|0.0|0.0|0.0|0.0|0.3423319458961487||||||||||||||||||||||||||||||
3038.0|0.0|0.0|0.0|0.0|0.29216650128364563||||||||||||||||||||||||||||||
3038.4|0.0|0.0|0.0|0.0|0.5211704969406128||||||||||||||||||||||||||||||
3038.8|0.0|0.0|0.0|0.0|0.6035873293876648||||||||||||||||||||||||||||||
3039.2|0.0|0.0|0.0|0.0|0.10368199646472931||||||||||||||||||||||||||||||
3039.6|0.0|0.0|0.0|0.0|0.18451593816280365||||||||||||||||||||||||||||||
3040.0|0.0|0.0|0.0|0.0|0.4527418911457062||||||||||||||||||||||||||||||
3040.4|0.0|0.0|0.0|0.0|0.06472434103488922||||||||||||||||||||||||||||||
3040.8|0.0|0.0|0.0|0.0|0.4932223856449127||||||||||||||||||||||||||||||
3041.2|0.0|0.0|0.0|0.0|0.30129626393318176||||||||||||||||||||||||||||||
3041.6|0.0|0.0|0.0|0.0|0.09474802762269974||||||||||||||||||||||||||||||
3042.0|0.0|0.0|0.0|0.0|0.19216316938400269||||||||||||||||||||||||||||||
3042.4|0.0|0.0|0.0|0.0|1.037693977355957||||||||||||||||||||||||||||||
3042.8|0.0|0.0|0.0|0.0|0.2465800940990448||||||||||||||||||||||||||||||
3043.2|0.0|0.0|0.0|0.0|0.4307324290275574||||||||||||||||||||||||||||||
3043.6|0.0|0.0|0.0|0.0|0.7338900566101074||||||||||||||||||||||||||||||
3044.0|0.0|0.0|0.0|0.0|0.9613991975784302||||||||||||||||||||||||||||||
3044.4|0.0|0.0|0.0|0.0|0.4095803201198578||||||||||||||||||||||||||||||
3044.8|0.0|0.0|0.0|0.0|0.3406340777873993||||||||||||||||||||||||||||||
3045.2|0.0|0.0|0.0|0.0|0.21929429471492767||||||||||||||||||||||||||||||
3045.6|0.0|0.0|0.0|0.0|0.32174694538116455||||||||||||||||||||||||||||||
3046.0|0.0|0.0|0.0|0.0|0.6174724698066711||||||||||||||||||||||||||||||
3046.4|0.0|0.0|0.0|0.0|0.3092305064201355||||||||||||||||||||||||||||||
3046.8|0.0|0.0|0.0|0.0|0.5909438729286194||||||||||||||||||||||||||||||
3047.2|0.0|0.0|0.0|0.0|0.6443166136741638||||||||||||||||||||||||||||||
3047.6|0.0|0.0|0.0|0.0|0.8957626819610596||||||||||||||||||||||||||||||
3048.0|0.0|0.0|0.0|0.0|0.27095717191696167||||||||||||||||||||||||||||||
3048.4|0.0|0.0|0.0|0.0|0.9464619159698486||||||||||||||||||||||||||||||
3048.8|0.0|0.0|0.0|0.0|0.20971998572349548||||||||||||||||||||||||||||||
3049.2|0.0|0.0|0.0|0.0|0.6046541929244995||||||||||||||||||||||||||||||
3049.6|0.0|0.0|0.0|0.0|0.37593767046928406||||||||||||||||||||||||||||||
3050.0|0.0|0.0|0.0|0.0|0.8442721366882324||||||||||||||||||||||||||||||
3050.4|0.0|0.0|0.0|0.0|0.25794610381126404||||||||||||||||||||||||||||||
3050.8|0.0|0.0|0.0|0.0|0.8239516615867615||||||||||||||||||||||||||||||
3051.2|0.0|0.0|0.0|0.0|0.5214722156524658||||||||||||||||||||||||||||||
3051.6|0.0|0.0|0.0|0.0|0.5511731505393982||||||||||||||||||||||||||||||
3052.0|0.0|0.0|0.0|0.0|0.255923330783844||||||||||||||||||||||||||||||
3052.4|0.0|0.0|0.0|0.0|0.2567576766014099||||||||||||||||||||||||||||||
3052.8|0.0|0.0|0.0|0.0|0.892736554145813||||||||||||||||||||||||||||||
3053.2|0.0|0.0|0.0|0.0|0.4266979396343231||||||||||||||||||||||||||||||
3053.6|0.0|0.0|0.0|0.0|0.8953724503517151||||||||||||||||||||||||||||||
3054.0|0.0|0.0|0.0|0.0|1.2040046453475952||||||||||||||||||||||||||||||
3054.4|0.0|0.0|0.0|0.0|0.557868480682373||||||||||||||||||||||||||||||
3054.8|0.0|0.0|0.0|0.0|0.23491868376731873||||||||||||||||||||||||||||||
3055.2|0.0|0.0|0.0|0.0|0.6908230781555176||||||||||||||||||||||||||||||
3055.6|0.0|0.0|0.0|0.0|0.28513407707214355||||||||||||||||||||||||||||||
3056.0|0.0|0.0|0.0|0.0|0.31443318724632263||||||||||||||||||||||||||||||
3056.4|0.0|0.0|0.0|0.0|0.28824567794799805||||||||||||||||||||||||||||||
3056.8|0.0|0.0|0.0|0.0|0.6446136832237244||||||||||||||||||||||||||||||
3057.2|0.0|0.0|0.0|0.0|0.2609370946884155||||||||||||||||||||||||||||||
3057.6|0.0|0.0|0.0|0.0|0.7666944861412048||||||||||||||||||||||||||||||
3058.0|0.0|0.0|0.0|0.0|0.5411714911460876||||||||||||||||||||||||||||||
3058.4|0.0|0.0|0.0|0.0|0.8344656229019165||||||||||||||||||||||||||||||
3058.8|0.0|0.0|0.0|0.0|1.2254199981689453||||||||||||||||||||||||||||||
3059.2|0.0|0.0|0.0|0.0|1.4853591918945312||||||||||||||||||||||||||||||
3059.6|0.0|0.0|0.0|0.0|1.9021602869033813||||||||||||||||||||||||||||||
3060.0|0.0|0.0|0.0|0.0|0.9287809729576111||||||||||||||||||||||||||||||
3060.4|0.0|0.0|0.0|0.0|0.36312463879585266||||||||||||||||||||||||||||||
3060.8|0.0|0.0|0.0|0.0|0.14708997309207916||||||||||||||||||||||||||||||
3061.2|0.0|0.0|0.0|0.0|0.8976863622665405||||||||||||||||||||||||||||||
3061.6|0.0|0.0|0.0|0.0|1.0330448150634766||||||||||||||||||||||||||||||
3062.0|0.0|0.0|0.0|0.0|0.34079086780548096||||||||||||||||||||||||||||||
3062.4|0.0|0.0|0.0|0.0|1.0444523096084595||||||||||||||||||||||||||||||
3062.8|0.0|0.0|0.0|0.0|0.615699827671051||||||||||||||||||||||||||||||
3063.2|0.0|0.0|0.0|0.0|0.6506550908088684||||||||||||||||||||||||||||||
3063.6|0.0|0.0|0.0|0.0|0.3796454966068268||||||||||||||||||||||||||||||
3064.0|0.0|0.0|0.0|0.0|0.19153285026550293||||||||||||||||||||||||||||||
3064.4|0.0|0.0|0.0|0.0|0.49634072184562683||||||||||||||||||||||||||||||
3064.8|0.0|0.0|0.0|0.0|1.63054358959198||||||||||||||||||||||||||||||
3065.2|0.0|0.0|0.0|0.0|0.38735663890838623||||||||||||||||||||||||||||||
3065.6|0.0|0.0|0.0|0.0|0.17648780345916748||||||||||||||||||||||||||||||
3066.0|0.0|0.0|0.0|0.0|0.6107904314994812||||||||||||||||||||||||||||||
3066.4|0.0|0.0|0.0|0.0|0.9872671365737915||||||||||||||||||||||||||||||
3066.8|0.0|0.0|0.0|0.0|1.0333468914031982||||||||||||||||||||||||||||||
3067.2|0.0|0.0|0.0|0.0|0.5052091479301453||||||||||||||||||||||||||||||
3067.6|0.0|0.0|0.0|0.0|1.0792394876480103||||||||||||||||||||||||||||||
3068.0|0.0|0.0|0.0|0.0|0.5063421130180359||||||||||||||||||||||||||||||
3068.4|0.0|0.0|0.0|0.0|0.5737322568893433||||||||||||||||||||||||||||||
3068.8|0.0|0.0|0.0|0.0|0.29406723380088806||||||||||||||||||||||||||||||
3069.2|0.0|0.0|0.0|0.0|0.17194372415542603||||||||||||||||||||||||||||||
3069.6|0.0|0.0|0.0|0.0|0.7071595788002014||||||||||||||||||||||||||||||
3070.0|0.0|0.0|0.0|0.0|1.3622254133224487||||||||||||||||||||||||||||||
3070.4|0.0|0.0|0.0|0.0|1.1015790700912476||||||||||||||||||||||||||||||
3070.8|0.0|0.0|0.0|0.0|0.1766812801361084||||||||||||||||||||||||||||||
3071.2|0.0|0.0|0.0|0.0|0.2790355682373047||||||||||||||||||||||||||||||
3071.6|0.0|0.0|0.0|0.0|0.6687952876091003||||||||||||||||||||||||||||||
3072.0|0.0|0.0|0.0|0.0|0.5831871032714844||||||||||||||||||||||||||||||
3072.4|0.0|0.0|0.0|0.0|0.5682172775268555||||||||||||||||||||||||||||||
3072.8|0.0|0.0|0.0|0.0|0.7569316625595093||||||||||||||||||||||||||||||
3073.2|0.0|0.0|0.0|0.0|0.3555971086025238||||||||||||||||||||||||||||||
3073.6|0.0|0.0|0.0|0.0|0.6113463640213013||||||||||||||||||||||||||||||
3074.0|0.0|0.0|0.0|0.0|0.21346913278102875||||||||||||||||||||||||||||||
3074.4|0.0|0.0|0.0|0.0|1.4414507150650024||||||||||||||||||||||||||||||
3074.8|0.0|0.0|0.0|0.0|1.1108335256576538||||||||||||||||||||||||||||||
3075.2|0.0|0.0|0.0|0.0|0.8710564374923706||||||||||||||||||||||||||||||
3075.6|0.0|0.0|0.0|0.0|2.6783454418182373||||||||||||||||||||||||||||||
3076.0|0.0|0.0|0.0|0.0|1.0547542572021484||||||||||||||||||||||||||||||
3076.4|0.0|0.0|0.0|0.0|0.5237684845924377||||||||||||||||||||||||||||||
3076.8|0.0|0.0|0.0|0.0|0.42227259278297424||||||||||||||||||||||||||||||
3077.2|0.0|0.0|0.0|0.0|0.9179866313934326||||||||||||||||||||||||||||||
3077.6|0.0|0.0|0.0|0.0|1.046628475189209||||||||||||||||||||||||||||||
3078.0|0.0|0.0|0.0|0.0|0.34501832723617554||||||||||||||||||||||||||||||
3078.4|0.0|0.0|0.0|0.0|0.3073436915874481||||||||||||||||||||||||||||||
3078.8|0.0|0.0|0.0|0.0|0.46222633123397827||||||||||||||||||||||||||||||
3079.2|0.0|0.0|0.0|0.0|0.5386122465133667||||||||||||||||||||||||||||||
3079.6|0.0|0.0|0.0|0.0|0.18871773779392242||||||||||||||||||||||||||||||
3080.0|0.0|0.0|0.0|0.0|0.7824843525886536||||||||||||||||||||||||||||||
3080.4|0.0|0.0|0.0|0.0|0.3847491443157196||||||||||||||||||||||||||||||
3080.8|0.0|0.0|0.0|0.0|0.0959048718214035||||||||||||||||||||||||||||||
3081.2|0.0|0.0|0.0|0.0|0.7327302098274231||||||||||||||||||||||||||||||
3081.6|0.0|0.0|0.0|0.0|0.09691136330366135||||||||||||||||||||||||||||||
3082.0|0.0|0.0|0.0|0.0|0.37418055534362793||||||||||||||||||||||||||||||
3082.4|0.0|0.0|0.0|0.0|1.6833258867263794||||||||||||||||||||||||||||||
3082.8|0.0|0.0|0.0|0.0|1.4216043949127197||||||||||||||||||||||||||||||
3083.2|0.0|0.0|0.0|0.0|0.40569427609443665||||||||||||||||||||||||||||||
3083.6|0.0|0.0|0.0|0.0|0.16386164724826813||||||||||||||||||||||||||||||
3084.0|0.0|0.0|0.0|0.0|0.902616024017334||||||||||||||||||||||||||||||
3084.4|0.0|0.0|0.0|0.0|0.4335443377494812||||||||||||||||||||||||||||||
3084.8|0.0|0.0|0.0|0.0|0.4359755516052246||||||||||||||||||||||||||||||
3085.2|0.0|0.0|0.0|0.0|0.3907549977302551||||||||||||||||||||||||||||||
3085.6|0.0|0.0|0.0|0.0|0.10791784524917603||||||||||||||||||||||||||||||
3086.0|0.0|0.0|0.0|0.0|0.5115683674812317||||||||||||||||||||||||||||||
3086.4|0.0|0.0|0.0|0.0|0.7683864235877991||||||||||||||||||||||||||||||
3086.8|0.0|0.0|0.0|0.0|0.7758024334907532||||||||||||||||||||||||||||||
3087.2|0.0|0.0|0.0|0.0|0.33183255791664124||||||||||||||||||||||||||||||
3087.6|0.0|0.0|0.0|0.0|1.1665762662887573||||||||||||||||||||||||||||||
3088.0|0.0|0.0|0.0|0.0|0.8254280686378479||||||||||||||||||||||||||||||
3088.4|0.0|0.0|0.0|0.0|0.3661724925041199||||||||||||||||||||||||||||||
3088.8|0.0|0.0|0.0|0.0|0.7422776222229004||||||||||||||||||||||||||||||
3089.2|0.0|0.0|0.0|0.0|0.7445802688598633||||||||||||||||||||||||||||||
3089.6|0.0|0.0|0.0|0.0|0.13654930889606476||||||||||||||||||||||||||||||
3090.0|0.0|0.0|0.0|0.0|0.18406052887439728||||||||||||||||||||||||||||||
3090.4|0.0|0.0|0.0|0.0|0.7970246076583862||||||||||||||||||||||||||||||
3090.8|0.0|0.0|0.0|0.0|0.2216617465019226||||||||||||||||||||||||||||||
3091.2|0.0|0.0|0.0|0.0|0.30028218030929565||||||||||||||||||||||||||||||
3091.6|0.0|0.0|0.0|0.0|0.7604280710220337||||||||||||||||||||||||||||||
3092.0|0.0|0.0|0.0|0.0|0.8382487893104553||||||||||||||||||||||||||||||
3092.4|0.0|0.0|0.0|0.0|0.944262683391571||||||||||||||||||||||||||||||
3092.8|0.0|0.0|0.0|0.0|0.233097106218338||||||||||||||||||||||||||||||
3093.2|0.0|0.0|0.0|0.0|0.6908864378929138||||||||||||||||||||||||||||||
3093.6|0.0|0.0|0.0|0.0|0.2470923364162445||||||||||||||||||||||||||||||
3094.0|0.0|0.0|0.0|0.0|0.9383382201194763||||||||||||||||||||||||||||||
3094.4|0.0|0.0|0.0|0.0|0.39649707078933716||||||||||||||||||||||||||||||
3094.8|0.0|0.0|0.0|0.0|0.549190104007721||||||||||||||||||||||||||||||
3095.2|0.0|0.0|0.0|0.0|0.5709815621376038||||||||||||||||||||||||||||||
3095.6|0.0|0.0|0.0|0.0|0.09799201041460037||||||||||||||||||||||||||||||
3096.0|0.0|0.0|0.0|0.0|0.15807929635047913||||||||||||||||||||||||||||||
3096.4|0.0|0.0|0.0|0.0|0.3541397750377655||||||||||||||||||||||||||||||
3096.8|0.0|0.0|0.0|0.0|0.5361020565032959||||||||||||||||||||||||||||||
3097.2|0.0|0.0|0.0|0.0|0.7106403708457947||||||||||||||||||||||||||||||
3097.6|0.0|0.0|0.0|0.0|0.3320120871067047||||||||||||||||||||||||||||||
3098.0|0.0|0.0|0.0|0.0|0.9943253993988037||||||||||||||||||||||||||||||
3098.4|0.0|0.0|0.0|0.0|0.28312942385673523||||||||||||||||||||||||||||||
3098.8|0.0|0.0|0.0|0.0|0.3016202449798584||||||||||||||||||||||||||||||
3099.2|0.0|0.0|0.0|0.0|1.076129674911499||||||||||||||||||||||||||||||
3099.6|0.0|0.0|0.0|0.0|0.32470831274986267||||||||||||||||||||||||||||||
3100.0|0.0|0.0|0.0|0.0|0.26185908913612366||||||||||||||||||||||||||||||
3100.4|0.0|0.0|0.0|0.0|0.19570410251617432||||||||||||||||||||||||||||||
3100.8|0.0|0.0|0.0|0.0|0.18931637704372406||||||||||||||||||||||||||||||
3101.2|0.0|0.0|0.0|0.0|1.1888242959976196||||||||||||||||||||||||||||||
3101.6|0.0|0.0|0.0|0.0|1.578115463256836||||||||||||||||||||||||||||||
3102.0|0.0|0.0|0.0|0.0|2.041473150253296||||||||||||||||||||||||||||||
3102.4|0.0|0.0|0.0|0.0|1.7487024068832397||||||||||||||||||||||||||||||
3102.8|0.0|0.0|0.0|0.0|0.31726640462875366||||||||||||||||||||||||||||||
3103.2|0.0|0.0|0.0|0.0|0.31169793009757996||||||||||||||||||||||||||||||
3103.6|0.0|0.0|0.0|0.0|0.2095089852809906||||||||||||||||||||||||||||||
3104.0|0.0|0.0|0.0|0.0|1.6860240697860718||||||||||||||||||||||||||||||
3104.4|0.0|0.0|0.0|0.0|0.3920634090900421||||||||||||||||||||||||||||||
3104.8|0.0|0.0|0.0|0.0|0.27145734429359436||||||||||||||||||||||||||||||
3105.2|0.0|0.0|0.0|0.0|0.3308567404747009||||||||||||||||||||||||||||||
3105.6|0.0|0.0|0.0|0.0|0.4424315392971039||||||||||||||||||||||||||||||
3106.0|0.0|0.0|0.0|0.0|0.4563877284526825||||||||||||||||||||||||||||||
3106.4|0.0|0.0|0.0|0.0|0.35741737484931946||||||||||||||||||||||||||||||
3106.8|0.0|0.0|0.0|0.0|0.26888489723205566||||||||||||||||||||||||||||||
3107.2|0.0|0.0|0.0|0.0|0.42198291420936584||||||||||||||||||||||||||||||
3107.6|0.0|0.0|0.0|0.0|0.8312610387802124||||||||||||||||||||||||||||||
3108.0|0.0|0.0|0.0|0.0|2.34652042388916||||||||||||||||||||||||||||||
3108.4|0.0|0.0|0.0|0.0|0.582953929901123||||||||||||||||||||||||||||||
3108.8|0.0|0.0|0.0|0.0|1.942204236984253||||||||||||||||||||||||||||||
3109.2|0.0|0.0|0.0|0.0|0.7393350005149841||||||||||||||||||||||||||||||
3109.6|0.0|0.0|0.0|0.0|1.9329198598861694||||||||||||||||||||||||||||||
3110.0|0.0|0.0|0.0|0.0|0.15135273337364197||||||||||||||||||||||||||||||
3110.4|0.0|0.0|0.0|0.0|1.7594952583312988||||||||||||||||||||||||||||||
3110.8|0.0|0.0|0.0|0.0|2.466228485107422||||||||||||||||||||||||||||||
3111.2|0.0|0.0|0.0|0.0|0.7639983296394348||||||||||||||||||||||||||||||
3111.6|0.0|0.0|0.0|0.0|0.2630687952041626||||||||||||||||||||||||||||||
3112.0|0.0|0.0|0.0|0.0|0.39970746636390686||||||||||||||||||||||||||||||
3112.4|0.0|0.0|0.0|0.0|0.46486398577690125||||||||||||||||||||||||||||||
3112.8|0.0|0.0|0.0|0.0|1.2811044454574585||||||||||||||||||||||||||||||
3113.2|0.0|0.0|0.0|0.0|0.22435183823108673||||||||||||||||||||||||||||||
3113.6|0.0|0.0|0.0|0.0|0.28518223762512207||||||||||||||||||||||||||||||
3114.0|0.0|0.0|0.0|0.0|0.26390838623046875||||||||||||||||||||||||||||||
3114.4|0.0|0.0|0.0|0.0|2.418013095855713||||||||||||||||||||||||||||||
3114.8|0.0|0.0|0.0|0.0|0.7086946368217468||||||||||||||||||||||||||||||
3115.2|0.0|0.0|0.0|0.0|0.8837159872055054||||||||||||||||||||||||||||||
3115.6|0.0|0.0|0.0|0.0|0.6044506430625916||||||||||||||||||||||||||||||
3116.0|0.0|0.0|0.0|0.0|1.2841130495071411||||||||||||||||||||||||||||||
3116.4|0.0|0.0|0.0|0.0|0.07215877622365952||||||||||||||||||||||||||||||
3116.8|0.0|0.0|0.0|0.0|0.5474823117256165||||||||||||||||||||||||||||||
3117.2|0.0|0.0|0.0|0.0|1.9553430080413818||||||||||||||||||||||||||||||
3117.6|0.0|0.0|0.0|0.0|0.5254054069519043||||||||||||||||||||||||||||||
3118.0|0.0|0.0|0.0|0.0|4.110335350036621||||||||||||||||||||||||||||||
3118.4|0.0|0.0|0.0|0.0|0.3887314200401306||||||||||||||||||||||||||||||
3118.8|0.0|0.0|0.0|0.0|0.6064736247062683||||||||||||||||||||||||||||||
3119.2|0.0|0.0|0.0|0.0|0.6852820515632629||||||||||||||||||||||||||||||
